manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Subaru,Legacy,automatic,red,152888,2009,petrol,False,gasoline,2.5,sedan,False,used,all,11000.0,False,Минская обл.,3,8,False,True,False,False,False,True,False,False,False,True,88,2.0-2.5l,10,6-10,2006–2010,Economy,High,3,4
Subaru,Impreza,manual,silver,193000,2009,petrol,False,gasoline,1.5,hatchback,False,used,front,7000.0,True,Гродненская обл.,3,10,False,True,False,False,False,False,False,False,True,True,21,<1.5l,10,6-10,2006–2010,Budget,High,4,4
Subaru,Forester,manual,green,197,1999,petrol,False,gasoline,2.0,wagon,False,used,all,3000.0,True,Витебская обл.,7,1,False,False,False,False,False,True,False,False,False,True,6,1.5-2.0l,20,16-20,1996–2000,Budget,Low,3,3
Subaru,Forester,automatic,blue,162544,2010,gas,True,gasoline,2.5,suv,False,used,all,9700.0,False,Минская обл.,1,2,False,True,False,False,False,False,False,False,False,False,10,2.0-2.5l,9,6-10,2006–2010,Budget,High,2,3
Subaru,Outback,automatic,red,56800,2015,petrol,False,gasoline,2.5,wagon,False,used,all,23400.0,False,Гомельская обл.,8,22,False,True,False,False,False,True,True,True,True,True,163,2.0-2.5l,4,0-5,2011–2015,Mid-Range,Medium,6,9
Subaru,Legacy,automatic,black,260000,2007,petrol,False,gasoline,3.0,sedan,False,used,all,6800.0,False,Минская обл.,12,7,False,True,True,False,True,True,False,False,False,True,91,2.5-3.0l,12,11-15,2006–2010,Budget,High,5,6
Subaru,Justy,manual,black,150000,2010,petrol,False,gasoline,1.0,hatchback,False,used,front,6450.0,True,Могилевская обл.,11,56,False,True,False,False,False,False,False,False,True,True,249,<1.5l,9,6-10,2006–2010,Budget,High,4,5
Subaru,Legacy,automatic,green,334567,1992,petrol,False,gasoline,2.2,wagon,False,used,all,1600.0,True,Брестская обл.,8,1,False,True,False,False,False,True,False,False,False,False,6,2.0-2.5l,27,25+,1991–1995,Budget,Very High,3,3
Subaru,Legacy,manual,silver,388000,1996,petrol,False,gasoline,2.0,wagon,False,used,all,2300.0,False,Минская обл.,1,7,False,True,False,False,False,False,False,False,False,True,58,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Subaru,Justy,manual,silver,96370,2009,petrol,False,gasoline,1.0,hatchback,False,used,front,5500.0,False,Минская обл.,6,15,False,True,False,False,False,False,False,False,True,False,166,<1.5l,10,6-10,2006–2010,Budget,Medium,2,2
Subaru,Legacy,automatic,grey,300000,2007,petrol,False,gasoline,2.0,wagon,False,used,all,5999.0,False,Минская обл.,9,14,False,True,False,False,False,True,False,False,True,True,38,1.5-2.0l,12,11-15,2006–2010,Budget,Very High,4,4
Subaru,Impreza,automatic,white,280000,2007,petrol,False,gasoline,2.0,sedan,False,used,all,9000.0,False,Минская обл.,6,41,False,True,True,False,False,True,True,True,False,True,76,1.5-2.0l,12,11-15,2006–2010,Budget,High,6,6
Subaru,WRX,automatic,white,69500,2014,petrol,False,gasoline,2.0,sedan,False,used,all,24900.0,False,Минская обл.,11,54,False,True,True,True,True,True,False,True,True,True,98,1.5-2.0l,5,0-5,2011–2015,Mid-Range,Medium,8,11
Subaru,Outback,automatic,white,237000,2004,petrol,False,gasoline,3.0,wagon,False,used,all,6150.0,False,Витебская обл.,20,40,False,False,False,False,True,True,False,False,False,True,90,2.5-3.0l,15,11-15,2001–2005,Budget,High,3,4
Subaru,Forester,automatic,silver,289740,2001,gas,True,gasoline,2.5,wagon,False,used,all,4200.0,True,Минская обл.,3,13,False,True,False,False,False,False,False,False,False,True,57,2.0-2.5l,18,16-20,2001–2005,Budget,High,4,4
Subaru,Legacy,automatic,silver,164000,2001,petrol,False,gasoline,2.0,sedan,False,used,all,3700.0,False,Минская обл.,12,1,False,True,True,False,False,False,True,True,False,True,8,1.5-2.0l,18,16-20,2001–2005,Budget,High,5,5
Subaru,Impreza,automatic,red,280000,1997,petrol,False,gasoline,2.0,sedan,False,used,front,1500.0,False,Минская обл.,4,1,False,True,False,False,False,False,False,False,False,True,8,1.5-2.0l,22,21-25,1996–2000,Budget,High,2,2
Subaru,XV,automatic,grey,95000,2012,petrol,False,gasoline,2.0,suv,False,used,all,12999.0,True,Минская обл.,18,20,False,True,True,False,False,True,True,True,True,True,37,1.5-2.0l,7,6-10,2011–2015,Economy,Medium,8,10
Subaru,Impreza,automatic,grey,95000,2012,petrol,False,gasoline,2.0,hatchback,False,used,all,12999.0,True,Минская обл.,18,25,False,True,True,False,False,True,True,True,True,True,45,1.5-2.0l,7,6-10,2011–2015,Economy,Medium,8,10
Subaru,Forester,manual,grey,193000,2008,diesel,False,diesel,2.0,suv,False,used,all,9481.65,True,Минская обл.,11,3,False,True,False,True,False,True,False,True,True,True,16,1.5-2.0l,11,11-15,2006–2010,Budget,High,7,7
Subaru,Legacy,manual,black,225000,2006,petrol,False,gasoline,2.0,sedan,False,used,all,6800.0,False,Витебская обл.,13,8,False,True,False,False,True,True,False,False,True,True,52,1.5-2.0l,13,11-15,2006–2010,Budget,High,5,5
Subaru,Outback,automatic,silver,306000,2007,petrol,False,gasoline,2.5,wagon,False,used,all,7700.0,False,Минская обл.,7,22,False,False,True,True,False,True,False,False,True,True,73,2.0-2.5l,12,11-15,2006–2010,Budget,Very High,5,5
Subaru,Outback,automatic,black,362102,1997,petrol,False,gasoline,2.5,wagon,False,used,all,2800.0,True,Могилевская обл.,3,3,False,True,True,False,True,True,False,False,False,True,36,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,6,6
Subaru,Forester,automatic,white,80467,2015,petrol,False,gasoline,2.0,suv,False,used,all,22850.0,False,Минская обл.,25,2,False,True,False,True,False,True,False,True,True,True,13,1.5-2.0l,4,0-5,2011–2015,Mid-Range,Medium,6,9
Subaru,Forester,automatic,white,300000,1998,petrol,False,gasoline,2.5,wagon,False,used,all,4990.0,True,Минская обл.,19,10,False,True,False,False,True,False,False,False,False,True,59,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,4,4
Subaru,Legacy,automatic,silver,270370,2006,petrol,False,gasoline,2.5,sedan,False,used,all,7000.0,False,Минская обл.,8,33,False,True,False,False,True,True,False,False,True,True,72,2.0-2.5l,13,11-15,2006–2010,Budget,High,5,5
Subaru,XV,automatic,red,100000,2012,petrol,False,gasoline,1.6,suv,False,used,all,14000.0,False,Витебская обл.,30,15,False,True,False,False,False,True,False,True,True,True,50,1.5-2.0l,7,6-10,2011–2015,Economy,Medium,5,7
Subaru,Impreza,manual,white,236000,1999,petrol,False,gasoline,2.0,wagon,False,used,all,3599.0,False,Минская обл.,11,4,False,True,False,True,False,False,False,False,False,True,22,1.5-2.0l,20,16-20,1996–2000,Budget,High,3,3
Subaru,Legacy,automatic,blue,350000,2004,petrol,False,gasoline,2.5,sedan,False,used,all,4500.0,False,Минская обл.,10,7,False,True,False,True,True,True,False,False,False,True,67,2.0-2.5l,15,11-15,2001–2005,Budget,Very High,5,5
Subaru,Outback,automatic,other,370149,1996,petrol,False,gasoline,2.0,wagon,False,used,all,3290.0,True,Минская обл.,19,11,False,True,False,False,False,False,False,False,False,True,91,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,3,3
Subaru,Forester,automatic,green,330000,1998,petrol,False,gasoline,2.0,wagon,False,used,all,4200.0,False,Минская обл.,17,3,False,True,False,False,True,True,False,False,False,True,18,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,4,4
Subaru,Tribeca,automatic,grey,252000,2007,petrol,False,gasoline,3.0,suv,False,used,all,8200.0,False,Могилевская обл.,15,1,False,False,False,False,False,False,False,False,False,True,10,2.5-3.0l,12,11-15,2006–2010,Budget,High,1,2
Subaru,Legacy,manual,other,343444,1996,petrol,False,gasoline,2.0,wagon,False,used,front,1800.0,True,Минская обл.,2,10,True,False,False,False,False,False,False,False,False,False,53,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Subaru,Legacy,manual,green,212000,1994,petrol,False,gasoline,2.2,wagon,False,used,all,2000.0,False,Минская обл.,13,8,False,False,False,False,False,False,False,False,False,True,90,2.0-2.5l,25,21-25,1991–1995,Budget,High,1,1
Subaru,Outback,automatic,other,50000,2009,petrol,False,gasoline,2.5,suv,False,used,all,14300.0,True,Минская обл.,9,5,False,False,True,False,True,False,False,True,True,True,78,2.0-2.5l,10,6-10,2006–2010,Economy,Medium,6,7
Subaru,Impreza,manual,silver,295000,1998,petrol,False,gasoline,2.0,sedan,False,used,all,1400.0,True,Минская обл.,18,3,False,False,False,False,False,False,False,False,True,True,80,1.5-2.0l,21,21-25,1996–2000,Budget,High,3,3
Subaru,Forester,automatic,other,116000,2015,petrol,False,gasoline,2.0,suv,False,used,all,18900.0,False,Минская обл.,18,4,False,True,True,False,True,True,True,True,True,True,31,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,8,10
Subaru,Impreza,manual,black,182000,2007,petrol,False,gasoline,1.5,sedan,False,used,all,5500.0,False,Гомельская обл.,8,8,False,True,False,False,False,False,False,False,True,False,262,<1.5l,12,11-15,2006–2010,Budget,High,2,2
Subaru,Forester,manual,red,226800,2001,petrol,False,gasoline,2.5,wagon,False,used,all,3799.0,True,Минская обл.,18,20,True,False,False,False,False,False,False,False,False,False,38,2.0-2.5l,18,16-20,2001–2005,Budget,High,2,2
Subaru,Impreza,automatic,white,339572,1997,petrol,False,gasoline,2.2,wagon,False,used,all,1600.0,False,Минская обл.,9,19,True,False,False,False,False,False,False,False,False,False,132,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,1,1
Subaru,Tribeca,automatic,other,104000,2012,petrol,False,gasoline,3.6,suv,False,used,all,13500.0,True,Минская обл.,6,1,False,True,True,True,False,True,True,False,True,True,11,3.0-4.0l,7,6-10,2011–2015,Economy,Medium,8,11
Subaru,Outback,automatic,black,187000,2011,petrol,False,gasoline,2.5,wagon,False,used,all,12300.0,False,Минская обл.,3,8,False,True,True,True,False,True,False,True,True,True,40,2.0-2.5l,8,6-10,2011–2015,Economy,High,7,9
Subaru,Forester,automatic,grey,92300,2012,gas,True,gasoline,2.5,suv,False,used,all,14499.0,True,Минская обл.,16,41,False,True,True,True,False,True,False,True,False,True,70,2.0-2.5l,7,6-10,2011–2015,Economy,Medium,8,10
Subaru,Forester,automatic,black,135000,2014,petrol,False,gasoline,2.5,suv,False,used,all,19500.0,False,Минская обл.,7,16,False,True,True,False,False,True,False,True,True,True,227,2.0-2.5l,5,0-5,2011–2015,Economy,Medium,6,8
Subaru,XV,manual,blue,76000,2015,diesel,False,diesel,2.0,hatchback,False,used,front,14000.0,True,Минская обл.,11,3,False,True,False,True,False,True,True,True,True,True,16,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,8,10
Subaru,XV,manual,grey,72000,2014,petrol,False,gasoline,2.0,suv,False,used,all,14938.82,True,Минская обл.,9,1,False,True,False,False,False,True,True,True,True,True,12,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,7,9
Subaru,Tribeca,automatic,blue,35000,2006,petrol,False,gasoline,3.0,suv,False,used,all,6600.0,False,Минская обл.,10,5,False,True,True,True,True,True,True,True,True,True,17,2.5-3.0l,13,11-15,2006–2010,Budget,Low,9,10
Subaru,Outback,automatic,blue,170000,2010,petrol,False,gasoline,2.5,wagon,False,used,all,11550.0,True,Минская обл.,18,3,False,True,False,False,False,True,False,True,True,True,14,2.0-2.5l,9,6-10,2006–2010,Economy,High,6,8
Subaru,Forester,manual,black,364000,2008,petrol,False,gasoline,2.0,wagon,False,used,all,9050.0,True,Минская обл.,16,77,False,True,True,False,False,True,False,False,True,True,129,1.5-2.0l,11,11-15,2006–2010,Budget,Very High,6,6
Subaru,XV,automatic,grey,25480,2014,petrol,False,gasoline,1.6,hatchback,False,used,all,19499.0,True,Минская обл.,15,77,False,True,False,False,False,True,False,False,True,True,129,1.5-2.0l,5,0-5,2011–2015,Economy,Low,5,7
Subaru,Legacy,manual,black,144841,2009,petrol,False,gasoline,2.5,sedan,False,used,all,10500.0,True,Минская обл.,7,13,False,True,True,True,True,True,True,True,True,True,77,2.0-2.5l,10,6-10,2006–2010,Economy,Medium,10,11
Subaru,Legacy,automatic,silver,280000,2004,petrol,False,gasoline,2.5,wagon,False,used,all,2800.0,False,Минская обл.,16,2,False,True,False,False,False,False,False,False,False,True,31,2.0-2.5l,15,11-15,2001–2005,Budget,High,2,2
Subaru,Outback,automatic,grey,187000,2010,petrol,False,gasoline,2.5,wagon,False,used,all,11650.0,True,Минская обл.,21,18,False,True,True,True,True,True,True,True,True,True,62,2.0-2.5l,9,6-10,2006–2010,Economy,High,10,12
Subaru,Forester,automatic,other,45250,2016,petrol,False,gasoline,2.5,suv,False,used,all,28950.0,False,Минская обл.,27,1,False,True,False,False,True,True,True,True,True,True,13,2.0-2.5l,3,0-5,2016–2020,Mid-Range,Low,7,10
Subaru,Forester,automatic,other,80467,2016,petrol,False,gasoline,2.5,suv,False,used,all,27950.0,False,Минская обл.,28,1,False,False,False,False,True,True,False,True,True,True,13,2.0-2.5l,3,0-5,2016–2020,Mid-Range,Medium,5,8
Subaru,Tribeca,automatic,grey,145000,2007,petrol,False,gasoline,3.6,suv,False,used,all,10750.0,False,Минская обл.,12,6,False,True,False,False,True,True,False,False,True,True,70,3.0-4.0l,12,11-15,2006–2010,Economy,Medium,5,7
Subaru,Legacy,automatic,violet,333134,1998,petrol,False,gasoline,2.5,sedan,False,used,all,1800.0,True,Минская обл.,5,4,False,True,False,False,True,False,False,False,False,True,33,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,4,4
Subaru,Outback,automatic,white,175000,2011,petrol,False,gasoline,2.5,wagon,False,used,all,12200.0,False,Минская обл.,22,11,False,True,True,False,True,True,True,True,True,True,118,2.0-2.5l,8,6-10,2011–2015,Economy,High,8,10
Subaru,Forester,manual,black,170000,1999,petrol,False,gasoline,2.0,suv,False,used,all,7000.0,False,Минская обл.,26,39,False,False,False,False,False,False,False,False,False,True,88,1.5-2.0l,20,16-20,1996–2000,Budget,High,1,1
Subaru,Impreza,automatic,blue,180000,2007,petrol,False,gasoline,2.0,hatchback,False,used,all,6650.0,False,Минская обл.,4,54,False,True,False,False,False,False,True,True,False,True,185,1.5-2.0l,12,11-15,2006–2010,Budget,High,4,4
Subaru,Outback,manual,other,292901,2004,petrol,False,gasoline,2.5,wagon,False,used,all,7100.0,False,Гомельская обл.,11,14,False,True,False,False,True,True,False,False,True,True,64,2.0-2.5l,15,11-15,2001–2005,Budget,High,5,5
Subaru,Outback,automatic,silver,380000,2005,petrol,False,gasoline,2.5,wagon,False,used,all,7000.0,False,Минская обл.,13,103,False,True,False,False,True,True,False,True,False,True,491,2.0-2.5l,14,11-15,2001–2005,Budget,Very High,5,5
Subaru,Outback,automatic,other,328000,2000,petrol,False,gasoline,2.5,wagon,False,used,all,4000.0,False,Гомельская обл.,11,8,False,True,False,False,True,True,False,False,True,True,94,2.0-2.5l,19,16-20,1996–2000,Budget,Very High,5,5
Subaru,Legacy,manual,silver,235000,2007,petrol,False,gasoline,2.0,sedan,False,used,all,7100.0,False,Минская обл.,7,2,False,True,False,True,False,True,False,False,True,True,28,1.5-2.0l,12,11-15,2006–2010,Budget,High,5,5
Subaru,Legacy,manual,green,26500,1994,petrol,False,gasoline,1.8,wagon,False,used,all,1896.99,False,Гомельская обл.,3,30,True,False,False,False,False,False,False,False,False,False,259,1.5-2.0l,25,21-25,1991–1995,Budget,Low,1,1
Subaru,Legacy,manual,blue,273588,2000,petrol,False,gasoline,2.5,wagon,False,used,all,2950.0,True,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,20,2.0-2.5l,19,16-20,1996–2000,Budget,High,2,2
Subaru,Forester,manual,silver,221100,2006,petrol,False,gasoline,2.5,sedan,False,used,all,5500.0,False,Витебская обл.,9,2,False,True,False,False,False,True,False,False,True,True,26,2.0-2.5l,13,11-15,2006–2010,Budget,High,4,4
Subaru,Outback,automatic,black,198242,2005,petrol,False,gasoline,2.5,wagon,False,used,all,6800.0,False,Минская обл.,16,25,False,True,False,True,True,True,False,False,False,True,107,2.0-2.5l,14,11-15,2001–2005,Budget,High,5,5
Subaru,Outback,manual,blue,263105,2005,petrol,False,gasoline,2.5,wagon,False,used,all,7000.0,True,Минская обл.,6,25,False,True,False,False,True,True,False,False,True,True,465,2.0-2.5l,14,11-15,2001–2005,Budget,High,6,6
Subaru,Forester,automatic,silver,109000,2014,petrol,False,gasoline,2.5,wagon,False,used,all,17000.0,False,Минская обл.,7,5,False,True,True,False,False,True,False,True,True,True,65,2.0-2.5l,5,0-5,2011–2015,Economy,Medium,6,8
Subaru,Outback,manual,black,350000,2005,petrol,False,gasoline,2.5,wagon,False,used,all,6200.0,True,Витебская обл.,7,1,False,True,False,True,False,True,False,False,True,True,23,2.0-2.5l,14,11-15,2001–2005,Budget,Very High,6,6
Subaru,Legacy,automatic,green,200000,1998,gas,True,gasoline,1.8,wagon,False,used,all,1950.0,False,Брестская обл.,8,3,True,False,False,False,False,False,False,False,False,False,66,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Subaru,Forester,automatic,black,193121,2010,petrol,False,gasoline,2.5,suv,False,used,all,10499.0,True,Минская обл.,4,92,False,True,False,False,True,True,False,False,True,True,493,2.0-2.5l,9,6-10,2006–2010,Economy,High,6,8
Subaru,Forester,automatic,other,241402,2001,petrol,False,gasoline,2.5,wagon,False,used,all,4000.0,True,Минская обл.,5,12,False,True,False,False,False,False,False,False,False,False,196,2.0-2.5l,18,16-20,2001–2005,Budget,High,2,2
Subaru,Legacy,manual,green,250000,1997,petrol,False,gasoline,2.0,wagon,False,used,all,2300.0,True,Минская обл.,2,1,False,False,False,False,False,False,False,False,False,True,29,1.5-2.0l,22,21-25,1996–2000,Budget,High,2,2
